Type de ticket,Priorité,Nombre de Champs personnalisés (Participants),Annee,Jour,Mois,Nombre de Composants,Nombre de Versions corrigées,Nb_heures,Type de Version
Amélioration,1,2,2013,0,12,1,0,98,Majeur
Amélioration,1,2,2013,4,12,1,0,19,Majeur
Amélioration,1,1,2013,4,12,1,0,20,Majeur
Amélioration,1,1,2013,4,12,1,0,7,Majeur
Amélioration,1,1,2013,4,12,1,0,2,Majeur
Amélioration,1,1,2013,4,12,0,0,11,Majeur
Amélioration,2,2,2013,4,12,0,0,70,Majeur
Nouvelle fonctionnalité,3,2,2013,4,12,1,0,53,Majeur
Bug,2,1,2013,3,12,1,0,21,Majeur
Bug,2,1,2013,3,12,1,0,25,Majeur
Bug,4,3,2013,3,12,1,0,24,Majeur
Bug,3,2,2013,3,12,0,0,54,Majeur
Bug,2,1,2013,3,12,1,0,20,Majeur
Tâche,3,2,2013,3,12,1,0,54,Majeur
Nouvelle fonctionnalité,3,2,2013,2,12,1,0,50,Majeur
Bug,2,2,2013,2,12,1,0,103,Majeur
Bug,3,2,2013,2,12,1,0,54,Majeur
Bug,3,2,2013,2,12,1,0,51,Majeur
Bug,3,2,2013,2,12,1,0,53,Majeur
Amélioration,3,2,2013,2,12,0,0,50,Majeur
Bug,3,2,2013,2,12,1,0,56,Majeur
Bug,2,2,2013,2,12,1,0,22,Majeur
Sous-tâche,3,2,2013,1,12,0,0,51,Majeur
Bug,3,2,2013,0,12,1,0,55,Majeur
Tâche,3,2,2013,0,12,1,0,53,Majeur
Bug,3,2,2013,0,12,1,0,53,Majeur
Bug,3,2,2013,3,11,1,0,52,Majeur
Tâche,3,2,2013,3,11,1,0,54,Majeur
Amélioration,3,2,2013,3,11,1,0,53,Majeur
Bug,3,2,2013,2,11,1,0,50,Majeur
Tâche,2,2,2013,1,11,1,0,72,Majeur
Tâche,3,2,2013,1,11,1,0,52,Majeur
Amélioration,2,1,2013,3,11,1,0,18,Majeur
Amélioration,3,2,2013,2,11,1,0,58,Majeur
Amélioration,3,2,2013,1,11,1,0,51,Majeur
Sous-tâche,3,2,2013,1,11,1,0,58,Majeur
Amélioration,3,2,2013,1,11,1,0,56,Majeur
Bug,3,2,2013,1,11,1,0,56,Majeur
Bug,3,2,2013,1,11,1,0,50,Majeur
Bug,3,2,2013,1,11,1,0,52,Majeur
Bug,2,2,2013,0,11,1,0,76,Majeur
Bug,3,2,2013,0,11,1,0,58,Majeur
Bug,3,2,2013,0,11,1,0,53,Majeur
Bug,3,2,2013,0,11,1,0,57,Majeur
Bug,3,2,2013,4,11,1,0,51,Majeur
Bug,3,2,2013,4,11,1,0,56,Majeur
Tâche,3,2,2013,3,11,1,0,57,Majeur
Bug,3,2,2013,3,11,1,0,54,Majeur
Bug,3,2,2013,3,11,1,0,51,Majeur
Tâche,3,2,2013,3,11,1,0,51,Majeur
Bug,3,2,2013,3,11,1,0,50,Majeur
Amélioration,3,2,2013,2,11,1,0,59,Majeur
Bug,3,2,2013,2,11,1,0,59,Majeur
Amélioration,3,2,2013,1,11,1,0,52,Majeur
Amélioration,3,2,2013,1,11,1,0,56,Majeur
Amélioration,3,2,2013,1,11,1,0,58,Majeur
Amélioration,3,2,2013,1,11,1,0,50,Majeur
Bug,3,2,2013,1,11,1,0,51,Majeur
Tâche,3,2,2013,1,11,1,0,58,Majeur
Tâche,3,2,2013,1,11,1,0,53,Majeur
Tâche,3,2,2013,1,11,1,0,55,Majeur
Amélioration,3,2,2013,1,11,1,0,52,Majeur
Amélioration,3,2,2013,1,11,1,0,55,Majeur
Amélioration,3,2,2013,1,11,1,0,51,Majeur
Bug,3,2,2013,1,11,0,0,53,Majeur
Amélioration,2,2,2013,1,11,1,0,94,Majeur
Amélioration,3,2,2013,0,11,1,0,55,Majeur
Amélioration,3,2,2013,0,11,1,0,58,Majeur
Tâche,3,2,2013,4,11,1,0,59,Majeur
Tâche,3,2,2013,4,11,1,0,55,Majeur
Tâche,3,2,2013,4,11,1,0,53,Majeur
Tâche,3,2,2013,4,11,1,0,56,Majeur
Bug,3,2,2013,4,11,1,0,58,Majeur
Tâche,3,2,2013,4,11,1,0,51,Majeur
Tâche,3,2,2013,3,10,1,0,53,Majeur
Tâche,3,2,2013,3,10,1,0,52,Majeur
Nouvelle fonctionnalité,3,2,2013,3,10,1,0,57,Majeur
Tâche,3,2,2013,0,10,1,0,50,Majeur
Sous-tâche,3,2,2013,0,10,0,0,55,Majeur
Sous-tâche,3,2,2013,0,10,0,0,57,Majeur
Nouvelle fonctionnalité,3,2,2013,0,10,1,0,57,Majeur
Sous-tâche,3,2,2013,0,10,0,0,59,Majeur
Sous-tâche,3,2,2013,0,10,0,0,52,Majeur
Sous-tâche,3,2,2013,0,10,0,0,54,Majeur
Sous-tâche,3,2,2013,0,10,0,0,59,Majeur
Amélioration,3,2,2013,1,1,1,0,54,Majeur
Bug,3,2,2013,4,9,1,0,53,Majeur
Sous-tâche,3,2,2013,1,8,1,0,54,Majeur
Bug,3,2,2013,0,8,1,0,51,Majeur
Tâche,3,2,2013,4,8,1,0,57,Majeur
Tâche,2,2,2012,3,10,0,0,9,Majeur
Tâche,3,2,2012,1,8,0,0,59,Majeur
Amélioration,2,1,2012,3,2,0,0,14,Majeur
Tâche,3,2,2011,2,11,1,0,54,Majeur
Bug,3,2,2011,4,10,0,0,54,Majeur
Bug,3,2,2011,4,10,0,0,56,Majeur
Patch,1,1,2011,5,10,0,0,19,Majeur
Tâche,3,2,2011,1,3,0,0,51,Majeur
Bug,5,3,2011,1,3,0,0,36,Majeur
Bug,5,3,2010,0,11,0,0,37,Majeur
Bug,3,2,2010,3,10,0,0,58,Majeur
Amélioration,3,2,2010,1,10,1,0,50,Majeur
Amélioration,3,2,2010,1,10,1,0,50,Majeur
Tâche,3,2,2010,1,6,1,1,52,Majeur
Tâche,3,2,2010,1,6,1,1,50,Majeur
Amélioration,3,2,2010,3,3,0,1,56,Majeur
Nouvelle fonctionnalité,3,2,2022,3,2,1,0,56,Majeur
Amélioration,3,2,2021,2,11,0,0,58,Majeur
Nouvelle fonctionnalité,3,2,2021,2,8,0,0,59,Majeur
Bug,3,2,2021,3,7,0,0,51,Majeur
Bug,3,2,2021,3,7,0,0,51,Majeur
Nouvelle fonctionnalité,3,2,2021,4,3,3,0,52,Majeur
Bug,5,2,2020,2,10,2,0,93,Majeur
Amélioration,3,2,2020,5,8,1,0,58,Majeur
Nouvelle fonctionnalité,3,2,2020,0,5,0,0,52,Majeur
Amélioration,2,2,2020,1,4,3,1,13,Majeur
Tâche,2,2,2020,5,4,1,1,28,Majeur
Sous-tâche,3,2,2020,4,4,0,1,54,Majeur
Sous-tâche,3,2,2020,4,4,0,0,50,Majeur
Sous-tâche,3,2,2020,4,4,0,0,53,Majeur
Amélioration,2,2,2020,4,4,1,0,98,Majeur
Deprecation,5,2,2020,4,4,2,0,94,Majeur
Amélioration,2,1,2020,1,4,1,1,16,Majeur
Bug,2,1,2020,0,1,0,0,24,Majeur
Tâche,3,2,2019,2,11,0,1,54,Majeur
Bug,3,2,2019,0,9,1,0,54,Majeur
Amélioration,3,2,2019,1,6,1,1,51,Majeur
Amélioration,3,1,2019,1,6,1,2,88,Majeur
Bug,3,2,2019,1,6,1,0,51,Majeur
Nouvelle fonctionnalité,3,2,2019,2,5,1,0,54,Majeur
Bug,3,2,2019,5,4,1,0,50,Majeur
Tâche,3,2,2019,0,3,1,1,56,Majeur
Tâche,1,1,2019,5,2,0,0,9,Majeur
Amélioration,3,2,2019,0,2,2,1,54,Majeur
Bug,3,2,2019,1,2,1,0,53,Majeur
Amélioration,3,2,2019,1,2,1,0,56,Majeur
Bug,3,2,2019,0,1,1,0,55,Majeur
Bug,3,2,2019,0,1,1,0,58,Majeur
Bug,3,2,2019,4,1,1,0,53,Majeur
Amélioration,3,2,2018,0,12,1,1,51,Majeur
Amélioration,3,2,2018,0,12,1,1,55,Majeur
Amélioration,3,2,2018,0,12,1,1,50,Majeur
Bug,3,2,2018,2,12,1,0,51,Majeur
Tâche,3,2,2018,1,11,1,1,56,Majeur
Amélioration,3,2,2018,4,11,1,1,53,Majeur
Bug,5,3,2018,3,11,1,1,33,Majeur
Nouvelle fonctionnalité,3,2,2018,4,11,1,1,50,Majeur
Bug,2,2,2018,4,11,1,1,40,Majeur
Tâche,3,2,2018,2,10,1,1,54,Majeur
Amélioration,2,2,2018,0,10,1,1,57,Majeur
Amélioration,2,1,2018,3,10,2,1,11,Majeur
Tâche,3,2,2018,2,10,0,1,55,Majeur
Bug,3,2,2018,1,10,0,1,57,Majeur
Amélioration,3,2,2018,1,10,1,1,50,Majeur
Amélioration,3,2,2018,0,10,1,0,59,Majeur
Amélioration,3,2,2018,0,10,1,1,53,Majeur
Amélioration,3,2,2018,0,10,1,1,50,Majeur
Amélioration,3,2,2018,0,10,1,1,50,Majeur
Nouvelle fonctionnalité,2,2,2018,2,10,1,0,2,Majeur
Tâche,3,2,2018,2,10,2,1,57,Majeur
Tâche,3,2,2018,1,10,1,1,52,Majeur
Amélioration,2,1,2018,4,9,1,1,9,Majeur
Tâche,3,2,2018,2,9,1,1,51,Majeur
Tâche,3,2,2018,2,9,1,1,56,Majeur
Amélioration,3,1,2018,3,9,0,2,86,Majeur
Tâche,3,2,2018,0,9,2,1,50,Majeur
Tâche,3,2,2018,0,9,2,1,59,Majeur
Amélioration,3,2,2018,2,8,1,1,54,Majeur
Amélioration,3,1,2018,3,8,2,1,80,Majeur
Tâche,3,2,2018,1,8,3,1,54,Majeur
Tâche,3,2,2018,3,8,1,1,53,Majeur
Tâche,3,1,2018,3,8,2,1,86,Majeur
Tâche,3,2,2018,3,8,1,1,53,Majeur
Nouvelle fonctionnalité,3,2,2018,3,8,1,1,50,Majeur
Tâche,2,1,2018,2,7,2,1,26,Majeur
Bug,3,2,2018,3,7,2,1,55,Majeur
Bug,3,2,2018,1,7,1,1,54,Majeur
Tâche,3,2,2018,3,7,1,1,51,Majeur
Bug,3,2,2018,0,7,0,1,53,Majeur
Bug,5,3,2018,6,7,1,0,35,Majeur
Amélioration,1,1,2018,5,6,1,0,22,Majeur
Bug,2,2,2018,5,6,1,0,32,Majeur
Tâche,3,2,2018,3,6,1,1,54,Majeur
Amélioration,3,2,2018,2,6,1,1,53,Majeur
Tâche,2,2,2018,2,6,1,1,56,Majeur
Tâche,3,2,2018,0,6,1,1,55,Majeur
Tâche,3,2,2018,0,6,1,1,59,Majeur
Nouvelle fonctionnalité,3,2,2018,0,6,1,1,50,Majeur
Nouvelle fonctionnalité,2,2,2018,0,6,1,0,21,Majeur
Tâche,3,2,2018,4,6,1,1,58,Majeur
Amélioration,3,2,2018,4,6,1,0,56,Majeur
Sous-tâche,3,2,2018,4,6,1,0,53,Majeur
Amélioration,1,1,2018,3,6,1,1,28,Majeur
Tâche,3,2,2018,1,6,1,1,52,Majeur
Amélioration,3,2,2018,1,6,1,1,54,Majeur
Tâche,3,2,2018,6,6,1,1,53,Majeur
Amélioration,3,2,2018,4,6,1,1,58,Majeur
Tâche,2,1,2018,3,5,1,1,16,Majeur
Tâche,2,1,2018,1,5,1,1,17,Majeur
Tâche,2,1,2018,1,5,1,1,6,Majeur
Tâche,3,2,2018,1,5,1,1,50,Majeur
Amélioration,3,2,2018,1,5,1,1,50,Majeur
Amélioration,3,2,2018,6,5,2,1,50,Majeur
Amélioration,3,2,2018,6,5,1,1,54,Majeur
Amélioration,2,2,2018,4,5,1,1,80,Majeur
Tâche,3,2,2018,4,5,1,1,55,Majeur
Amélioration,3,2,2018,2,5,1,1,50,Majeur
Amélioration,3,2,2018,2,5,1,1,56,Majeur
Tâche,3,2,2018,1,5,1,1,55,Majeur
Tâche,3,2,2018,4,5,2,1,52,Majeur
Nouvelle fonctionnalité,3,2,2018,4,5,1,1,57,Majeur
Tâche,3,2,2018,4,5,1,1,52,Majeur
Amélioration,3,2,2018,1,5,1,1,55,Majeur
Amélioration,3,2,2018,1,5,1,1,53,Majeur
Nouvelle fonctionnalité,3,2,2018,0,5,1,1,53,Majeur
Amélioration,3,2,2018,0,5,1,1,51,Majeur
Amélioration,2,2,2018,4,5,1,0,28,Majeur
Tâche,3,2,2018,4,5,1,1,58,Majeur
Bug,2,1,2018,4,5,1,0,7,Majeur
Bug,3,2,2018,4,5,1,1,52,Majeur
Amélioration,3,2,2018,2,5,1,1,56,Majeur
Amélioration,3,2,2018,2,5,0,1,58,Majeur
Nouvelle fonctionnalité,3,2,2018,2,5,1,1,50,Majeur
Amélioration,3,2,2018,2,5,1,1,53,Majeur
Nouvelle fonctionnalité,3,2,2018,0,5,1,1,53,Majeur
Amélioration,3,2,2018,0,5,1,1,52,Majeur
Nouvelle fonctionnalité,3,2,2018,0,5,1,1,53,Majeur
Tâche,2,2,2018,3,5,0,1,70,Majeur
Amélioration,3,1,2018,3,5,2,1,85,Majeur
Tâche,3,2,2018,0,4,2,1,50,Majeur
Amélioration,2,1,2018,4,4,0,1,24,Majeur
Amélioration,3,2,2018,3,4,0,1,53,Majeur
Amélioration,3,2,2018,0,4,1,0,58,Majeur
Bug,3,2,2018,4,4,0,0,52,Majeur
Amélioration,3,2,2018,3,4,1,1,58,Majeur
Amélioration,3,2,2018,4,4,1,1,51,Majeur
Amélioration,3,2,2018,4,4,0,1,57,Majeur
Tâche,2,2,2018,4,4,1,1,104,Majeur
Amélioration,3,2,2018,4,4,0,1,56,Majeur
Nouvelle fonctionnalité,3,2,2018,3,4,1,1,58,Majeur
Amélioration,3,2,2018,2,4,1,1,59,Majeur
Tâche,3,2,2018,1,4,1,1,50,Majeur
Nouvelle fonctionnalité,3,2,2018,1,4,1,1,56,Majeur
Amélioration,3,2,2018,1,4,1,1,50,Majeur
Amélioration,2,1,2018,0,4,1,1,8,Majeur
Amélioration,3,2,2018,3,4,1,1,54,Majeur
Amélioration,3,2,2018,3,4,1,1,50,Majeur
Amélioration,3,2,2018,2,4,1,1,57,Majeur
Amélioration,3,2,2018,1,3,1,1,57,Majeur
Amélioration,1,2,2018,0,3,1,1,89,Majeur
Amélioration,3,2,2018,0,3,1,1,51,Majeur
Tâche,3,2,2018,0,3,0,0,51,Majeur
Amélioration,3,1,2018,0,3,2,1,88,Majeur
Nouvelle fonctionnalité,3,2,2018,4,3,1,1,53,Majeur
Nouvelle fonctionnalité,3,2,2018,4,3,1,1,53,Majeur
Sous-tâche,3,2,2018,3,3,1,1,50,Majeur
Sous-tâche,3,2,2018,3,3,0,1,57,Majeur
Sous-tâche,3,2,2018,3,3,0,1,56,Majeur
Amélioration,3,2,2018,3,3,1,1,56,Majeur
Amélioration,3,2,2018,2,3,1,1,57,Majeur
Amélioration,3,2,2018,2,3,1,1,50,Majeur
Amélioration,3,2,2018,3,3,1,1,50,Majeur
Amélioration,2,2,2018,3,3,1,1,9,Majeur
Amélioration,3,2,2018,3,3,1,1,57,Majeur
Amélioration,1,1,2018,1,3,1,2,6,Majeur
Nouvelle fonctionnalité,3,2,2018,1,3,0,0,58,Majeur
Amélioration,3,2,2018,1,3,1,1,50,Majeur
Amélioration,3,2,2018,1,3,1,1,56,Majeur
Amélioration,1,1,2018,3,3,1,2,27,Majeur
Amélioration,3,2,2018,3,3,1,1,53,Majeur
Bug,3,2,2018,4,3,0,2,56,Majeur
Amélioration,3,2,2018,4,3,1,1,52,Majeur
Amélioration,3,2,2018,3,3,1,2,51,Majeur
Amélioration,3,2,2018,3,3,0,1,53,Majeur
Amélioration,3,2,2018,3,3,1,1,55,Majeur
Bug,3,3,2018,2,2,2,2,20,Majeur
Amélioration,3,2,2018,4,2,2,1,55,Majeur
Amélioration,3,2,2018,4,2,1,1,53,Majeur
Amélioration,2,1,2018,2,2,0,1,6,Majeur
Nouvelle fonctionnalité,3,1,2018,2,2,2,1,85,Majeur
Nouvelle fonctionnalité,3,2,2018,1,2,1,1,56,Majeur
Nouvelle fonctionnalité,3,2,2018,0,2,1,1,54,Majeur
Amélioration,1,2,2018,0,2,1,1,10,Majeur
Amélioration,3,2,2018,3,2,1,1,51,Majeur
Amélioration,3,2,2018,2,2,1,1,51,Majeur
Tâche,1,1,2018,2,2,2,1,19,Majeur
Tâche,3,2,2018,2,2,1,1,52,Majeur
Amélioration,3,2,2018,1,2,1,1,50,Majeur
Amélioration,3,2,2018,0,2,1,1,53,Majeur
Bug,3,2,2018,5,2,1,1,50,Majeur
Amélioration,3,2,2018,4,2,1,1,59,Majeur
Tâche,3,2,2018,3,2,1,1,55,Majeur
Nouvelle fonctionnalité,3,2,2018,3,2,1,0,55,Majeur
Nouvelle fonctionnalité,3,2,2018,3,2,1,1,57,Majeur
Amélioration,3,2,2018,2,2,1,0,57,Majeur
Amélioration,3,2,2018,2,2,1,1,57,Majeur
Amélioration,3,2,2018,2,2,1,1,57,Majeur
Amélioration,3,2,2018,2,2,1,1,55,Majeur
Amélioration,1,2,2018,2,2,2,1,40,Majeur
Amélioration,3,2,2018,2,2,2,1,53,Majeur
Amélioration,3,2,2018,0,2,1,1,59,Majeur
Amélioration,3,1,2018,4,2,2,1,87,Majeur
Bug,3,2,2018,4,2,1,1,56,Majeur
Nouvelle fonctionnalité,3,2,2018,3,2,1,1,53,Majeur
Nouvelle fonctionnalité,3,2,2018,3,2,2,1,52,Majeur
Tâche,2,1,2018,2,1,1,1,29,Majeur
Amélioration,3,2,2018,3,1,1,1,58,Majeur
Bug,3,1,2018,2,1,2,1,81,Majeur
Amélioration,2,1,2018,2,1,1,1,28,Majeur
Amélioration,1,1,2018,2,1,1,1,4,Majeur
Nouvelle fonctionnalité,3,2,2018,1,1,1,1,57,Majeur
Bug,3,3,2018,3,1,2,2,19,Majeur
Tâche,3,1,2018,0,1,2,1,81,Majeur
Tâche,3,2,2018,0,1,1,1,51,Majeur
Tâche,3,2,2018,3,1,1,1,52,Majeur
Bug,3,2,2018,2,1,1,1,52,Majeur
Tâche,3,2,2018,4,1,1,1,54,Majeur
Amélioration,3,2,2017,4,12,1,1,54,Majeur
Amélioration,3,2,2017,4,12,1,1,52,Majeur
Amélioration,3,2,2017,4,12,1,0,52,Majeur
Nouvelle fonctionnalité,3,2,2017,4,12,1,1,51,Majeur
Amélioration,3,2,2017,4,12,1,1,51,Majeur
Amélioration,3,2,2017,4,12,1,1,56,Majeur
Tâche,3,2,2017,3,12,1,1,51,Majeur
Tâche,3,2,2017,3,12,1,1,58,Majeur
Tâche,3,2,2017,3,12,1,1,56,Majeur
Tâche,3,2,2017,3,12,1,1,51,Majeur
Tâche,3,2,2017,3,12,1,1,50,Majeur
Nouvelle fonctionnalité,3,2,2017,2,12,1,1,58,Majeur
Bug,3,2,2017,1,12,1,0,54,Majeur
Amélioration,3,2,2017,1,12,1,1,59,Majeur
Amélioration,3,2,2017,1,12,1,1,59,Majeur
Amélioration,3,2,2017,1,12,1,1,57,Majeur
Bug,3,2,2017,6,12,1,1,52,Majeur
Nouvelle fonctionnalité,3,2,2017,3,12,1,1,56,Majeur
Amélioration,3,1,2017,3,12,3,1,87,Majeur
Bug,3,2,2017,0,12,1,0,56,Majeur
Nouvelle fonctionnalité,3,2,2017,4,12,1,1,55,Majeur
Tâche,1,1,2017,4,12,1,1,10,Majeur
Nouvelle fonctionnalité,3,2,2017,0,11,1,1,59,Majeur
Nouvelle fonctionnalité,3,2,2017,0,11,1,1,58,Majeur
Amélioration,3,2,2017,0,11,1,1,59,Majeur
Amélioration,3,2,2017,1,11,1,1,51,Majeur
Nouvelle fonctionnalité,3,2,2017,0,11,1,1,56,Majeur
Tâche,2,2,2017,0,11,1,1,94,Majeur
Sous-tâche,3,2,2017,4,11,0,1,53,Majeur
Bug,3,2,2017,3,11,1,1,56,Majeur
Nouvelle fonctionnalité,2,1,2017,4,11,1,1,3,Majeur
Amélioration,3,2,2017,2,10,1,0,53,Majeur
Story,3,2,2017,2,10,1,0,58,Majeur
Amélioration,4,3,2017,2,10,1,0,23,Majeur
Bug,3,2,2017,0,10,0,0,54,Majeur
Amélioration,3,2,2017,0,10,1,1,50,Majeur
Amélioration,3,2,2017,0,10,1,1,50,Majeur
Bug,2,2,2017,6,10,1,0,95,Majeur
Tâche,2,1,2017,0,10,1,1,17,Majeur
Nouvelle fonctionnalité,3,2,2017,2,9,1,1,59,Majeur
Nouvelle fonctionnalité,3,2,2017,4,9,3,1,57,Majeur
Tâche,2,2,2017,3,9,0,1,8,Majeur
Amélioration,3,2,2017,3,9,1,1,50,Majeur
Amélioration,3,2,2017,2,9,1,0,52,Majeur
Bug,3,2,2017,1,9,1,0,50,Majeur
Amélioration,2,2,2017,1,9,1,1,69,Majeur
Bug,3,2,2017,0,9,1,1,52,Majeur
Amélioration,3,2,2017,0,9,1,1,51,Majeur
Tâche,3,2,2017,0,9,1,1,59,Majeur
Tâche,3,2,2017,0,9,1,1,53,Majeur
Bug,2,2,2017,3,9,1,1,109,Majeur
Sous-tâche,3,2,2017,0,9,0,1,52,Majeur
Sous-tâche,3,2,2017,0,9,0,1,54,Majeur
Sous-tâche,3,2,2017,0,9,0,1,53,Majeur
Sous-tâche,3,2,2017,0,9,0,1,58,Majeur
Sous-tâche,3,2,2017,0,9,0,1,55,Majeur
Nouvelle fonctionnalité,3,2,2017,4,9,1,1,59,Majeur
Sous-tâche,3,2,2017,3,9,0,1,56,Majeur
Sous-tâche,3,2,2017,3,9,0,1,55,Majeur
Amélioration,3,2,2017,2,9,1,1,57,Majeur
Nouvelle fonctionnalité,5,3,2017,1,9,0,1,31,Majeur
Amélioration,3,2,2017,0,9,1,1,53,Majeur
Tâche,3,2,2017,1,8,1,1,51,Majeur
Bug,3,2,2017,1,8,1,0,51,Majeur
Tâche,3,2,2017,3,8,1,1,52,Majeur
Bug,3,2,2017,1,8,1,1,59,Majeur
Bug,3,2,2017,0,8,1,1,53,Majeur
Amélioration,3,2,2017,0,8,1,1,55,Majeur
Tâche,3,2,2017,0,8,1,1,53,Majeur
Tâche,3,2,2017,4,8,1,1,50,Majeur
Tâche,3,2,2017,4,8,1,1,55,Majeur
Tâche,3,2,2017,4,8,1,1,51,Majeur
Tâche,2,1,2017,4,8,1,1,7,Majeur
Tâche,2,2,2017,4,8,1,1,76,Majeur
Bug,3,2,2017,1,7,1,1,59,Majeur
Nouvelle fonctionnalité,1,2,2017,2,7,1,1,16,Majeur
Bug,3,2,2017,2,7,1,1,59,Majeur
Nouvelle fonctionnalité,3,2,2017,0,7,1,1,50,Majeur
Bug,2,2,2017,4,6,1,1,36,Majeur
Bug,3,2,2017,2,5,1,0,59,Majeur
Bug,3,2,2017,2,5,1,1,56,Majeur
Nouvelle fonctionnalité,3,2,2017,0,5,0,1,55,Majeur
Bug,2,2,2017,2,5,1,1,43,Majeur
Nouvelle fonctionnalité,3,2,2017,1,5,1,1,52,Majeur
Amélioration,3,2,2017,2,5,1,1,51,Majeur
Amélioration,2,2,2017,5,4,1,0,89,Majeur
Remove Feature,3,2,2017,3,4,1,1,50,Majeur
Amélioration,3,2,2017,3,4,2,1,58,Majeur
Nouvelle fonctionnalité,3,2,2017,1,4,1,1,57,Majeur
Sous-tâche,3,2,2017,0,4,1,1,50,Majeur
Nouvelle fonctionnalité,2,2,2017,3,3,0,0,79,Majeur
Amélioration,3,2,2017,1,3,1,1,59,Majeur
Tâche,3,2,2017,0,3,1,1,51,Majeur
Amélioration,3,2,2017,3,3,1,1,52,Majeur
Amélioration,3,2,2017,3,3,1,1,55,Majeur
Amélioration,3,2,2017,3,3,1,1,53,Majeur
Bug,3,2,2017,1,3,1,1,55,Majeur
Tâche,3,2,2017,4,3,1,1,53,Majeur
Amélioration,3,2,2017,4,3,1,1,51,Majeur
Tâche,5,3,2017,3,3,1,1,33,Majeur
Nouvelle fonctionnalité,3,2,2017,3,3,1,1,54,Majeur
Patch,1,1,2017,2,3,1,1,13,Majeur
Tâche,1,2,2017,2,3,1,1,31,Majeur
Nouvelle fonctionnalité,3,2,2017,0,3,1,1,54,Majeur
Amélioration,3,2,2017,0,3,1,1,53,Majeur
Bug,3,2,2017,6,3,1,0,52,Majeur
Amélioration,3,2,2017,4,3,1,1,53,Majeur
Bug,2,1,2017,2,3,1,0,19,Majeur
Amélioration,4,3,2017,2,3,1,1,22,Majeur
Bug,3,2,2017,2,3,0,1,54,Majeur
Amélioration,3,2,2017,1,2,1,1,59,Majeur
Amélioration,3,2,2017,0,2,1,1,59,Majeur
Tâche,1,1,2017,2,2,1,1,17,Majeur
Bug,3,2,2017,0,2,2,1,51,Majeur
Amélioration,3,2,2017,0,2,1,1,59,Majeur
Amélioration,3,2,2017,2,2,2,1,58,Majeur
Amélioration,3,2,2017,2,2,2,1,55,Majeur
Amélioration,3,2,2017,1,2,1,1,58,Majeur
Tâche,3,2,2017,1,2,1,1,58,Majeur
Bug,3,2,2017,5,2,1,1,50,Majeur
Tâche,3,2,2017,1,2,1,1,54,Majeur
Amélioration,3,2,2017,0,2,1,1,54,Majeur
Amélioration,3,2,2017,4,2,1,1,59,Majeur
Amélioration,3,2,2017,2,2,1,1,50,Majeur
Amélioration,3,1,2017,2,2,2,1,88,Majeur
Tâche,3,1,2017,2,2,2,1,85,Majeur
Amélioration,2,1,2017,1,1,2,1,2,Majeur
Amélioration,3,2,2017,1,1,1,1,54,Majeur
Bug,3,2,2017,0,1,1,1,50,Majeur
Bug,3,2,2017,4,1,1,0,51,Majeur
Bug,3,2,2017,4,1,1,1,59,Majeur
Amélioration,3,2,2017,0,1,1,0,55,Majeur
Amélioration,3,2,2017,4,1,1,1,54,Majeur
Bug,3,2,2017,3,1,2,1,50,Majeur
Amélioration,3,2,2017,2,1,1,1,55,Majeur
Amélioration,3,2,2017,2,1,1,0,54,Majeur
Amélioration,3,2,2017,2,1,1,1,53,Majeur
Amélioration,3,2,2017,1,1,1,1,55,Majeur
Amélioration,3,2,2017,1,1,1,1,53,Majeur
Amélioration,5,3,2017,0,1,1,1,37,Majeur
Tâche,1,2,2017,0,1,1,1,41,Majeur
Nouvelle fonctionnalité,3,2,2017,1,1,1,1,56,Majeur
Nouvelle fonctionnalité,3,2,2016,0,12,1,1,59,Majeur
Nouvelle fonctionnalité,3,3,2016,0,12,2,2,19,Majeur
Nouvelle fonctionnalité,3,1,2016,3,12,2,0,85,Majeur
Amélioration,3,2,2016,3,11,2,1,52,Majeur
Bug,4,3,2016,3,11,1,1,21,Majeur
Bug,4,3,2016,2,11,1,1,20,Majeur
Tâche,2,2,2016,3,11,2,1,112,Majeur
Tâche,2,2,2016,3,11,2,1,41,Majeur
Tâche,2,1,2016,3,11,2,1,28,Majeur
Tâche,2,2,2016,3,11,1,1,27,Majeur
Amélioration,3,2,2016,2,11,1,1,50,Majeur
Amélioration,3,2,2016,1,11,1,1,59,Majeur
Amélioration,3,2,2016,0,11,1,1,50,Majeur
Bug,3,2,2016,0,11,1,2,53,Majeur
Bug,4,3,2016,0,11,1,1,21,Majeur
Amélioration,3,2,2016,0,11,1,0,57,Majeur
Amélioration,3,2,2016,6,11,1,1,53,Majeur
Bug,3,2,2016,4,11,0,0,51,Majeur
Bug,3,1,2016,4,11,1,2,80,Majeur
Bug,3,1,2016,4,11,1,2,89,Majeur
Tâche,3,1,2016,1,11,2,1,83,Majeur
Tâche,2,1,2016,1,11,2,1,22,Majeur
Tâche,3,2,2016,1,11,1,1,54,Majeur
Tâche,3,2,2016,1,11,1,1,50,Majeur
Tâche,3,2,2016,0,11,0,1,51,Majeur
Tâche,3,2,2016,4,11,1,1,59,Majeur
Amélioration,3,2,2016,4,11,1,1,55,Majeur
Nouvelle fonctionnalité,3,2,2016,0,10,1,0,52,Majeur
Bug,3,1,2016,4,10,1,2,87,Majeur
Amélioration,2,1,2016,3,10,1,1,12,Majeur
Tâche,3,2,2016,2,10,1,0,51,Majeur
